timestamp,province,district,consumption_kwh
2020-01-01 19:35:00,Rumonge,Rumonge_District_4,400.99631025990954
2020-01-01 00:06:00,Rutana,Rutana_District_1,461.61745701727904
2020-01-01 12:17:00,Bururi,Bururi_District_5,586.7488132953829
2020-01-01 06:28:00,Mwaro,Mwaro_District_4,357.12676281825605
2020-01-01 22:48:00,Kirundo,Kirundo_District_2,311.7356692590212
2020-01-01 01:21:00,Muramvya,Muramvya_District_4,512.5683123779827
2020-01-01 21:20:00,Mwaro,Mwaro_District_2,383.5783571928007
2020-01-01 12:03:00,Muyinga,Muyinga_District_3,549.8415684431379
2020-01-01 19:54:00,Mwaro,Mwaro_District_2,707.9214357511889
2020-01-01 06:44:00,Karusi,Karusi_District_3,655.8616411732255
2020-01-01 12:49:00,Kirundo,Kirundo_District_4,572.4440069946912
2020-01-01 05:43:00,Kayanza,Kayanza_District_5,495.13475545710384
2020-01-01 02:05:00,Kirundo,Kirundo_District_3,340.7075147276256
2020-01-01 21:46:00,Cankuzo,Cankuzo_District_2,483.58843238573894
2020-01-01 23:59:00,Kayanza,Kayanza_District_1,422.417814214914
2020-01-01 08:10:00,Rumonge,Rumonge_District_5,444.12977537636164
2020-01-01 00:38:00,Rutana,Rutana_District_2,285.29007910355676
2020-01-01 22:10:00,Cankuzo,Cankuzo_District_1,327.4381845511026
2020-01-01 13:18:00,Muyinga,Muyinga_District_3,302.4006254006107
2020-01-01 05:36:00,Cankuzo,Cankuzo_District_5,550.6908562281121
2020-01-01 23:22:00,Ruyigi,Ruyigi_District_3,697.6700887427533
2020-01-01 11:24:00,Rumonge,Rumonge_District_5,502.36116600162495
2020-01-01 14:38:00,Ngozi,Ngozi_District_2,284.74062449687244
2020-01-01 03:13:00,Kirundo,Kirundo_District_4,442.0459269248135
2020-01-01 16:16:00,Muramvya,Muramvya_District_4,380.9100444304522
2020-01-01 11:58:00,Ruyigi,Ruyigi_District_3,609.8809571990008
2020-01-01 03:39:00,Rutana,Rutana_District_5,498.2262107535803
2020-01-01 23:43:00,Gitega,Gitega_District_2,570.7466608326095
2020-01-01 01:51:00,Karusi,Karusi_District_2,481.10830584442436
2020-01-01 19:07:00,Bujumbura_Rural,Bujumbura_Rural_District_4,590.1885267861378
2020-01-01 10:20:00,Cibitoke,Cibitoke_District_1,311.92595119996895
2020-01-01 14:54:00,Mwaro,Mwaro_District_4,397.13018200194824
2020-01-01 02:45:00,Ruyigi,Ruyigi_District_3,341.2570687945782
2020-01-01 16:21:00,Bujumbura_Rural,Bujumbura_Rural_District_4,495.9577006288635
2020-01-01 14:09:00,Bujumbura,Bujumbura_District_3,464.5613757590264
2020-01-01 14:49:00,Makamba,Makamba_District_3,411.48565407457534
2020-01-01 15:14:00,Rumonge,Rumonge_District_1,633.3391636082258
2020-01-01 12:25:00,Bururi,Bururi_District_4,448.47139787198347
2020-01-01 02:08:00,Gitega,Gitega_District_3,458.11716783505193
2020-01-01 21:49:00,Cibitoke,Cibitoke_District_1,567.9937183524528
2020-01-01 20:20:00,Bubanza,Bubanza_District_3,663.3806122373522
2020-01-01 11:43:00,Ruyigi,Ruyigi_District_2,430.14919132514945
2020-01-01 15:32:00,Bujumbura_Rural,Bujumbura_Rural_District_4,380.45722436924257
2020-01-01 18:57:00,Rutana,Rutana_District_1,457.9988168321257
2020-01-01 21:15:00,Cankuzo,Cankuzo_District_4,515.9814421550177
2020-01-01 17:29:00,Bubanza,Bubanza_District_3,607.7317629320216
2020-01-01 15:40:00,Cibitoke,Cibitoke_District_3,508.54842212601966
2020-01-01 22:31:00,Rumonge,Rumonge_District_1,571.6651622344331
2020-01-01 03:04:00,Rumonge,Rumonge_District_4,436.9464579300934
2020-01-01 10:17:00,Kayanza,Kayanza_District_2,471.2690549561761
2020-01-01 05:28:00,Karusi,Karusi_District_3,478.6819312339692
2020-01-01 09:51:00,Karusi,Karusi_District_3,356.49167118518426
2020-01-01 02:08:00,Cankuzo,Cankuzo_District_3,383.963902524304
2020-01-01 23:55:00,Muramvya,Muramvya_District_2,297.75196164673724
2020-01-01 20:04:00,Rumonge,Rumonge_District_1,427.1488653887846
2020-01-01 22:23:00,Bururi,Bururi_District_1,527.8562223840861
2020-01-01 06:13:00,Ngozi,Ngozi_District_3,440.9489608808278
2020-01-01 05:11:00,Bururi,Bururi_District_2,612.9102910944076
2020-01-01 09:26:00,Ngozi,Ngozi_District_1,566.4689647945436
2020-01-01 22:54:00,Cankuzo,Cankuzo_District_5,487.83262003961397
2020-01-01 19:44:00,Rumonge,Rumonge_District_1,747.6794631210456
2020-01-01 13:17:00,Rumonge,Rumonge_District_4,478.16482810110335
2020-01-01 19:47:00,Bujumbura,Bujumbura_District_5,304.98963487443706
2020-01-01 09:18:00,Bururi,Bururi_District_4,593.430566885664
2020-01-01 23:14:00,Ruyigi,Ruyigi_District_1,410.3015586851962
2020-01-01 11:40:00,Kirundo,Kirundo_District_1,293.10500206636635
2020-01-01 23:11:00,Cankuzo,Cankuzo_District_2,516.0590874242844
2020-01-01 00:33:00,Bujumbura,Bujumbura_District_2,479.86768802246667
2020-01-01 14:02:00,Bubanza,Bubanza_District_2,727.6732481477951
2020-01-01 11:52:00,Ruyigi,Ruyigi_District_2,199.3890032592531
2020-01-01 22:38:00,Makamba,Makamba_District_2,380.42377186632814
2020-01-01 10:03:00,Kirundo,Kirundo_District_4,411.25416580130656
2020-01-01 16:44:00,Kirundo,Kirundo_District_4,517.5373530568979
2020-01-01 03:54:00,Kirundo,Kirundo_District_1,414.2058948963964
2020-01-01 21:35:00,Kirundo,Kirundo_District_4,420.92186333294586
2020-01-01 18:20:00,Bujumbura,Bujumbura_District_3,636.8517946667304
2020-01-01 03:19:00,Ngozi,Ngozi_District_2,526.5294529665848
2020-01-01 11:11:00,Bubanza,Bubanza_District_1,412.0874666841003
2020-01-01 17:38:00,Bujumbura_Rural,Bujumbura_Rural_District_1,534.8887685132232
2020-01-01 01:03:00,Gitega,Gitega_District_2,631.3385230687752
2020-01-01 15:20:00,Rutana,Rutana_District_5,256.010750772046
2020-01-01 23:41:00,Cibitoke,Cibitoke_District_2,506.4597707451715
2020-01-01 16:11:00,Rumonge,Rumonge_District_4,476.6377993128378
2020-01-01 19:37:00,Kirundo,Kirundo_District_4,567.8158951341421
2020-01-01 02:47:00,Ruyigi,Ruyigi_District_2,649.4733353481122
2020-01-01 06:22:00,Muramvya,Muramvya_District_4,424.3058472848552
2020-01-01 13:23:00,Gitega,Gitega_District_1,647.4008140146763
2020-01-01 23:11:00,Bujumbura,Bujumbura_District_2,505.9519942772719
2020-01-01 01:36:00,Kirundo,Kirundo_District_2,570.5756273531819
2020-01-01 02:55:00,Bujumbura,Bujumbura_District_1,623.7950344362722
2020-01-01 23:18:00,Bururi,Bururi_District_2,278.5375036500373
2020-01-01 17:17:00,Muyinga,Muyinga_District_2,289.9765194103009
2020-01-01 21:56:00,Bubanza,Bubanza_District_3,685.7428859101268
2020-01-01 12:45:00,Cankuzo,Cankuzo_District_1,632.1202120642836
2020-01-01 21:03:00,Mwaro,Mwaro_District_1,461.440699293808
2020-01-01 04:27:00,Rumonge,Rumonge_District_3,454.7199757582123
2020-01-01 02:50:00,Bururi,Bururi_District_3,432.88305856142546
2020-01-01 14:34:00,Ngozi,Ngozi_District_2,556.2660171301299
2020-01-01 03:29:00,Rutana,Rutana_District_4,666.7005744722654
2020-01-01 02:12:00,Ngozi,Ngozi_District_2,546.8580184165229
2020-01-01 08:13:00,Kirundo,Kirundo_District_3,601.2436993354845
2020-01-01 12:58:00,Cankuzo,Cankuzo_District_1,584.9824236362963
2020-01-01 08:03:00,Bubanza,Bubanza_District_1,502.19299357523414
2020-01-01 22:52:00,Bururi,Bururi_District_3,581.1631012711324
2020-01-01 11:19:00,Kayanza,Kayanza_District_2,493.93631821440533
2020-01-01 09:11:00,Ngozi,Ngozi_District_1,319.7007430066754
2020-01-01 10:37:00,Rutana,Rutana_District_3,517.0808988646685
2020-01-01 02:04:00,Bujumbura,Bujumbura_District_1,519.5505953180665
2020-01-01 04:03:00,Kayanza,Kayanza_District_1,300.04967417787054
2020-01-01 14:45:00,Rutana,Rutana_District_1,559.747764367687
2020-01-01 15:00:00,Mwaro,Mwaro_District_1,296.2224628500848
2020-01-01 00:02:00,Bujumbura_Rural,Bujumbura_Rural_District_3,415.47476350384534
2020-01-01 13:01:00,Bujumbura_Rural,Bujumbura_Rural_District_4,518.8868208708476
2020-01-01 18:37:00,Cankuzo,Cankuzo_District_1,430.0830293175748
2020-01-01 11:08:00,Ruyigi,Ruyigi_District_1,429.1309711239864
2020-01-01 23:08:00,Bujumbura_Rural,Bujumbura_Rural_District_2,562.9307107589983
2020-01-01 19:12:00,Muramvya,Muramvya_District_2,540.4571199487556
2020-01-01 08:33:00,Makamba,Makamba_District_1,248.04538848477236
2020-01-01 08:18:00,Rumonge,Rumonge_District_2,620.7748908339297
2020-01-01 08:23:00,Mwaro,Mwaro_District_2,479.3511268214329
2020-01-01 22:31:00,Karusi,Karusi_District_1,537.8887042969308
2020-01-01 12:48:00,Ruyigi,Ruyigi_District_1,513.9199039734737
2020-01-01 05:32:00,Cankuzo,Cankuzo_District_4,643.9187988766264
2020-01-01 06:32:00,Rutana,Rutana_District_2,407.94069852636954
2020-01-01 21:11:00,Kirundo,Kirundo_District_2,468.8628004941758
2020-01-01 05:46:00,Kirundo,Kirundo_District_1,425.6992758462917
2020-01-01 04:49:00,Muramvya,Muramvya_District_2,645.9020704749489
2020-01-01 13:26:00,Rutana,Rutana_District_2,415.00977243709644
2020-01-01 10:48:00,Rumonge,Rumonge_District_1,477.9281033453427
2020-01-01 09:13:00,Rutana,Rutana_District_4,432.4931425993722
2020-01-01 16:04:00,Gitega,Gitega_District_2,253.81293202205327
2020-01-01 23:14:00,Kayanza,Kayanza_District_2,482.73208031914385
2020-01-01 05:06:00,Ngozi,Ngozi_District_1,463.70314865736145
2020-01-01 08:57:00,Mwaro,Mwaro_District_2,573.8666257465178
2020-01-01 12:51:00,Bujumbura_Rural,Bujumbura_Rural_District_2,578.3235418715595
2020-01-01 05:32:00,Bujumbura,Bujumbura_District_5,471.5565979338927
2020-01-01 17:18:00,Bujumbura_Rural,Bujumbura_Rural_District_1,410.1295401006946
2020-01-01 21:53:00,Gitega,Gitega_District_1,702.6161275924544
2020-01-01 23:09:00,Kirundo,Kirundo_District_3,415.94085824812913
2020-01-01 18:31:00,Bujumbura_Rural,Bujumbura_Rural_District_2,423.3197802952502
2020-01-01 05:38:00,Muyinga,Muyinga_District_2,470.2352572691575
2020-01-01 19:56:00,Ruyigi,Ruyigi_District_1,378.2315159060047
2020-01-01 11:36:00,Cibitoke,Cibitoke_District_2,619.3417857094701
2020-01-01 16:05:00,Kirundo,Kirundo_District_3,520.964939923492
2020-01-01 04:05:00,Kayanza,Kayanza_District_4,576.8837976763573
2020-01-01 01:52:00,Bujumbura_Rural,Bujumbura_Rural_District_1,432.1418240292071
2020-01-01 15:51:00,Ngozi,Ngozi_District_3,406.99916796065673
2020-01-01 02:59:00,Ngozi,Ngozi_District_4,665.0369335845551
2020-01-01 04:41:00,Muyinga,Muyinga_District_2,626.3152851540686
2020-01-01 10:30:00,Ruyigi,Ruyigi_District_2,373.3968496222499
2020-01-01 17:29:00,Bubanza,Bubanza_District_1,417.42525779664794
2020-01-01 15:10:00,Mwaro,Mwaro_District_3,503.52974345638046
2020-01-01 06:28:00,Rumonge,Rumonge_District_4,545.4309711730812
2020-01-01 22:30:00,Kayanza,Kayanza_District_5,351.7832544815144
2020-01-01 09:14:00,Cibitoke,Cibitoke_District_1,558.0700563247575
2020-01-01 15:50:00,Makamba,Makamba_District_1,560.5835179851294
2020-01-01 17:31:00,Kayanza,Kayanza_District_5,539.0194314425211
2020-01-01 08:51:00,Ruyigi,Ruyigi_District_1,562.8516804084977
2020-01-01 18:35:00,Gitega,Gitega_District_2,517.0727182998312
2020-01-01 22:00:00,Bujumbura,Bujumbura_District_4,534.7011840540006
2020-01-01 22:44:00,Muramvya,Muramvya_District_1,538.2664517552124
2020-01-01 11:06:00,Ngozi,Ngozi_District_1,583.5743029557223
2020-01-01 17:59:00,Muyinga,Muyinga_District_2,368.9395039207173
2020-01-01 20:43:00,Rumonge,Rumonge_District_3,525.0707010601019
2020-01-01 03:48:00,Mwaro,Mwaro_District_2,387.09013528643356
2020-01-01 15:13:00,Ngozi,Ngozi_District_1,514.403069984713
2020-01-01 14:37:00,Bururi,Bururi_District_4,552.9319670466543
2020-01-01 21:13:00,Ruyigi,Ruyigi_District_3,536.7464551588348
2020-01-01 20:38:00,Bujumbura_Rural,Bujumbura_Rural_District_3,505.4690710231772
2020-01-01 02:17:00,Kirundo,Kirundo_District_1,648.3674927764125
2020-01-01 16:39:00,Muramvya,Muramvya_District_2,391.57095287242305
2020-01-01 19:43:00,Bujumbura_Rural,Bujumbura_Rural_District_3,523.2496212264522
2020-01-01 12:48:00,Ngozi,Ngozi_District_2,529.8996284637266
2020-01-01 08:53:00,Mwaro,Mwaro_District_4,629.6489880794393
2020-01-01 08:47:00,Bujumbura,Bujumbura_District_4,425.4183442016257
2020-01-01 04:55:00,Ngozi,Ngozi_District_3,669.3285879625709
2020-01-01 05:54:00,Rutana,Rutana_District_1,535.1970582714855
2020-01-01 19:20:00,Bujumbura,Bujumbura_District_3,486.31393098266363
2020-01-01 02:48:00,Kayanza,Kayanza_District_1,525.1178911230857
2020-01-01 01:26:00,Bubanza,Bubanza_District_1,780.8609195751865
2020-01-01 06:39:00,Ngozi,Ngozi_District_4,419.59934811955753
2020-01-01 00:57:00,Bubanza,Bubanza_District_2,224.50968787539492
2020-01-01 11:48:00,Kirundo,Kirundo_District_3,425.77709755862946
2020-01-01 15:08:00,Ruyigi,Ruyigi_District_3,482.3790355921552
2020-01-01 17:38:00,Ruyigi,Ruyigi_District_2,505.72578308141124
2020-01-01 09:16:00,Muramvya,Muramvya_District_2,487.6547311527373
2020-01-01 13:27:00,Ngozi,Ngozi_District_3,371.1392247920816
2020-01-01 06:37:00,Bujumbura,Bujumbura_District_3,404.1817476249216
2020-01-01 19:08:00,Rumonge,Rumonge_District_3,668.0190377030663
2020-01-01 15:51:00,Kirundo,Kirundo_District_1,504.4368964964127
2020-01-01 19:40:00,Bujumbura_Rural,Bujumbura_Rural_District_4,609.1704908717072
2020-01-01 20:08:00,Kayanza,Kayanza_District_3,627.9430476471438
2020-01-01 03:29:00,Makamba,Makamba_District_1,514.6659527115023
2020-01-01 08:05:00,Muramvya,Muramvya_District_3,698.66027436474
2020-01-01 17:37:00,Bujumbura,Bujumbura_District_5,531.0630003548125
2020-01-01 10:51:00,Cankuzo,Cankuzo_District_5,372.14945163187434
2020-01-01 02:45:00,Mwaro,Mwaro_District_1,468.18354910605444
2020-01-01 02:12:00,Rumonge,Rumonge_District_1,771.375962057639
2020-01-01 18:01:00,Cibitoke,Cibitoke_District_1,373.02056689352935
2020-01-01 08:16:00,Ngozi,Ngozi_District_4,359.2266623483735
2020-01-01 10:52:00,Cankuzo,Cankuzo_District_2,428.15167246318026
2020-01-01 16:34:00,Kirundo,Kirundo_District_1,618.7327100876234
2020-01-01 17:03:00,Bujumbura,Bujumbura_District_4,630.8622542865345
2020-01-01 00:20:00,Gitega,Gitega_District_3,426.0413017645248
2020-01-01 21:59:00,Ruyigi,Ruyigi_District_3,540.6602465257002
2020-01-01 18:26:00,Kirundo,Kirundo_District_3,495.08827850997005
2020-01-01 02:01:00,Rutana,Rutana_District_3,610.8897298285665
2020-01-01 21:12:00,Kirundo,Kirundo_District_3,472.32760299336786
2020-01-01 22:55:00,Bujumbura,Bujumbura_District_4,530.0962261417404
2020-01-01 23:09:00,Rutana,Rutana_District_3,552.2068436840815
2020-01-01 04:16:00,Gitega,Gitega_District_1,147.70959464263774
2020-01-01 06:51:00,Bubanza,Bubanza_District_2,543.4533270310513
2020-01-01 01:52:00,Bujumbura_Rural,Bujumbura_Rural_District_3,354.60126938867916
2020-01-01 21:22:00,Muramvya,Muramvya_District_4,551.0459849598453
2020-01-01 01:25:00,Bubanza,Bubanza_District_2,682.9778235268163
2020-01-01 17:05:00,Karusi,Karusi_District_3,579.6454957759187
2020-01-01 21:52:00,Mwaro,Mwaro_District_1,521.8145275987154
2020-01-01 15:57:00,Kayanza,Kayanza_District_1,502.7652104175815
2020-01-01 09:50:00,Kayanza,Kayanza_District_5,280.14208068789253
2020-01-01 07:56:00,Bubanza,Bubanza_District_3,249.75659517771112
2020-01-01 15:36:00,Rumonge,Rumonge_District_1,686.6234448502602
2020-01-01 16:46:00,Bubanza,Bubanza_District_2,258.8043230828648
2020-01-01 16:27:00,Rutana,Rutana_District_4,365.1691342296649
2020-01-01 06:19:00,Rutana,Rutana_District_4,589.6891184759689
2020-01-01 19:08:00,Bururi,Bururi_District_4,478.8816383860094
2020-01-01 16:27:00,Bujumbura,Bujumbura_District_5,359.06062151430314
2020-01-01 10:50:00,Muyinga,Muyinga_District_3,597.0455111619225
2020-01-01 04:51:00,Rutana,Rutana_District_1,471.8378374497827
2020-01-01 04:35:00,Ngozi,Ngozi_District_1,536.4984821159028
2020-01-01 02:30:00,Bururi,Bururi_District_4,369.32135124344643
2020-01-01 16:44:00,Kayanza,Kayanza_District_1,574.8069148904328
2020-01-01 04:13:00,Bubanza,Bubanza_District_1,554.1221206036962
2020-01-01 16:56:00,Kirundo,Kirundo_District_3,740.461786292196
2020-01-01 11:51:00,Cibitoke,Cibitoke_District_1,486.93328952549064
2020-01-01 02:04:00,Bururi,Bururi_District_1,611.4923416517641
2020-01-01 10:37:00,Kayanza,Kayanza_District_1,367.9310535282606
2020-01-01 01:51:00,Cibitoke,Cibitoke_District_3,456.062014953216
2020-01-01 23:57:00,Cankuzo,Cankuzo_District_1,380.600676849875
2020-01-01 23:23:00,Bubanza,Bubanza_District_1,474.55574887373234
2020-01-01 13:10:00,Kirundo,Kirundo_District_3,663.0306805837733
2020-01-01 07:34:00,Bubanza,Bubanza_District_2,491.37346542624573
2020-01-01 05:45:00,Cankuzo,Cankuzo_District_2,694.5798111768077
2020-01-01 15:41:00,Cankuzo,Cankuzo_District_4,466.5967116645215
2020-01-01 01:16:00,Makamba,Makamba_District_1,524.2863620141595
2020-01-01 22:31:00,Cankuzo,Cankuzo_District_1,371.62654909792644
2020-01-01 18:12:00,Cibitoke,Cibitoke_District_4,221.16914566425427
2020-01-01 11:00:00,Kayanza,Kayanza_District_5,361.8338763800265
2020-01-01 20:54:00,Bururi,Bururi_District_2,559.4763831607202
2020-01-01 13:28:00,Rutana,Rutana_District_5,568.1416686084212
2020-01-01 12:28:00,Cankuzo,Cankuzo_District_1,422.9297457244657
2020-01-01 13:39:00,Gitega,Gitega_District_3,582.6580403199397
2020-01-01 04:12:00,Cibitoke,Cibitoke_District_4,502.0599606941111
2020-01-01 07:55:00,Bubanza,Bubanza_District_3,388.03939589230976
2020-01-01 15:08:00,Rutana,Rutana_District_1,513.1258839933412
2020-01-01 15:48:00,Ruyigi,Ruyigi_District_3,630.0735153749862
2020-01-01 23:04:00,Bubanza,Bubanza_District_1,784.7051200965637
2020-01-01 23:52:00,Kayanza,Kayanza_District_2,547.3406507285342
2020-01-01 23:15:00,Bururi,Bururi_District_5,588.1582137651071
2020-01-01 09:55:00,Rumonge,Rumonge_District_5,625.1813586918613
2020-01-01 18:31:00,Ruyigi,Ruyigi_District_3,403.8564885509096
2020-01-01 03:21:00,Bujumbura,Bujumbura_District_5,436.91439443827704
2020-01-01 05:50:00,Bubanza,Bubanza_District_1,427.17987073411405
2020-01-01 08:07:00,Muramvya,Muramvya_District_1,441.6984848951854
2020-01-01 08:18:00,Bujumbura_Rural,Bujumbura_Rural_District_1,407.9684360048094
2020-01-01 15:19:00,Rumonge,Rumonge_District_3,549.609138412353
2020-01-01 01:24:00,Mwaro,Mwaro_District_2,549.485739431558
2020-01-01 22:07:00,Ruyigi,Ruyigi_District_2,581.5165995702616
2020-01-01 16:56:00,Rutana,Rutana_District_5,669.6245287075385
2020-01-01 07:46:00,Muramvya,Muramvya_District_3,387.880631677628
2020-01-01 13:08:00,Bubanza,Bubanza_District_1,644.8927857729258
2020-01-01 21:46:00,Kayanza,Kayanza_District_5,438.797017779946
2020-01-01 14:17:00,Bururi,Bururi_District_5,626.3799188909578
2020-01-01 04:53:00,Bururi,Bururi_District_3,519.1880099928715
2020-01-01 18:39:00,Muramvya,Muramvya_District_3,494.5176581256293
2020-01-01 04:00:00,Muyinga,Muyinga_District_3,317.61590760458637
2020-01-01 23:21:00,Gitega,Gitega_District_3,476.4179346000677
2020-01-01 02:38:00,Makamba,Makamba_District_1,545.2105534333042
2020-01-01 23:04:00,Makamba,Makamba_District_2,535.9634278448136
2020-01-01 14:12:00,Rumonge,Rumonge_District_4,458.0608999068022
2020-01-01 10:35:00,Bujumbura,Bujumbura_District_5,583.0255842672112
2020-01-01 23:32:00,Rutana,Rutana_District_3,269.9991549347296
2020-01-01 06:32:00,Rutana,Rutana_District_4,619.2288813467339
2020-01-01 11:40:00,Cibitoke,Cibitoke_District_4,562.4830054676684
2020-01-01 15:53:00,Bururi,Bururi_District_4,352.35234324008655
2020-01-01 00:47:00,Mwaro,Mwaro_District_2,335.6971934661017
2020-01-01 05:57:00,Muyinga,Muyinga_District_3,353.85942017868837
2020-01-01 05:07:00,Kayanza,Kayanza_District_5,518.0473788258433
2020-01-01 08:42:00,Cibitoke,Cibitoke_District_2,463.71100501637096
2020-01-01 17:41:00,Mwaro,Mwaro_District_3,560.7628191301065
2020-01-01 05:18:00,Ruyigi,Ruyigi_District_3,593.4213071747029
2020-01-01 16:47:00,Kirundo,Kirundo_District_1,235.74227183456588
2020-01-01 13:57:00,Rumonge,Rumonge_District_3,414.9271559251836
2020-01-01 10:49:00,Muyinga,Muyinga_District_3,463.5584587261283
2020-01-01 16:04:00,Ngozi,Ngozi_District_1,473.8706326088377
2020-01-01 16:42:00,Rutana,Rutana_District_3,643.3823496846336
2020-01-01 17:55:00,Ngozi,Ngozi_District_3,557.829182498927
2020-01-01 20:42:00,Bubanza,Bubanza_District_1,607.9051263202864
2020-01-01 22:28:00,Bujumbura_Rural,Bujumbura_Rural_District_3,497.89516906220945
2020-01-01 07:33:00,Makamba,Makamba_District_3,598.3093389888086
2020-01-01 08:04:00,Kayanza,Kayanza_District_5,475.13068770858587
2020-01-01 07:33:00,Cankuzo,Cankuzo_District_1,471.3248936815411
2020-01-01 15:25:00,Cibitoke,Cibitoke_District_4,542.1389336792214
2020-01-01 17:51:00,Rutana,Rutana_District_1,493.26254894521986
2020-01-01 02:32:00,Cibitoke,Cibitoke_District_3,439.4056727056368
2020-01-01 05:18:00,Muyinga,Muyinga_District_2,308.63627693645157
2020-01-01 14:03:00,Bujumbura,Bujumbura_District_4,642.6004401114336
2020-01-01 04:26:00,Cibitoke,Cibitoke_District_1,665.2499113492248
2020-01-01 19:54:00,Ngozi,Ngozi_District_1,513.6072195411882
2020-01-01 10:38:00,Bujumbura_Rural,Bujumbura_Rural_District_1,631.004127940077
2020-01-01 18:33:00,Bujumbura,Bujumbura_District_2,587.736748619862
2020-01-01 09:20:00,Cankuzo,Cankuzo_District_1,650.2349957834579
2020-01-01 16:15:00,Rutana,Rutana_District_5,371.65376099184476
2020-01-01 14:03:00,Mwaro,Mwaro_District_4,221.86883602422535
2020-01-01 12:00:00,Cankuzo,Cankuzo_District_4,460.35105031979003
2020-01-01 21:00:00,Mwaro,Mwaro_District_4,756.121909260468
2020-01-01 00:38:00,Bururi,Bururi_District_2,431.10853005555407
2020-01-01 10:34:00,Kayanza,Kayanza_District_1,515.3818510689031
2020-01-01 11:55:00,Rumonge,Rumonge_District_3,475.9882459556473
2020-01-01 12:28:00,Mwaro,Mwaro_District_3,592.5441699066287
2020-01-01 11:01:00,Bujumbura,Bujumbura_District_2,369.1984240366584
2020-01-01 13:03:00,Mwaro,Mwaro_District_2,518.3447740541436
2020-01-01 05:11:00,Bujumbura,Bujumbura_District_2,433.92665566748474
2020-01-01 19:35:00,Kirundo,Kirundo_District_2,534.1934273716273
2020-01-01 00:05:00,Bujumbura,Bujumbura_District_1,267.274727863215
2020-01-01 19:43:00,Cankuzo,Cankuzo_District_2,569.8966689422679
2020-01-01 20:10:00,Rutana,Rutana_District_3,715.5417183263064
2020-01-01 14:53:00,Bujumbura_Rural,Bujumbura_Rural_District_4,346.4636407004075
2020-01-01 08:38:00,Bururi,Bururi_District_3,694.254674226688
2020-01-01 23:51:00,Bujumbura_Rural,Bujumbura_Rural_District_3,455.28442725203286
2020-01-01 10:45:00,Bubanza,Bubanza_District_2,319.8319094992309
2020-01-01 21:19:00,Cibitoke,Cibitoke_District_1,620.926411821727
2020-01-01 11:52:00,Kirundo,Kirundo_District_3,532.8804541627698
2020-01-01 18:29:00,Kayanza,Kayanza_District_3,702.3451029663702
2020-01-01 06:02:00,Kirundo,Kirundo_District_4,500.23869974117883
2020-01-01 06:11:00,Cankuzo,Cankuzo_District_2,464.723539868052
2020-01-01 07:27:00,Rutana,Rutana_District_3,301.7328589735067
2020-01-01 15:59:00,Rumonge,Rumonge_District_1,641.37904786575
2020-01-01 22:58:00,Muramvya,Muramvya_District_3,344.69990126547987
2020-01-01 19:53:00,Rutana,Rutana_District_4,420.61708289047476
2020-01-01 23:12:00,Muyinga,Muyinga_District_3,597.4438228645975
2020-01-01 01:43:00,Muramvya,Muramvya_District_2,745.9598969876977
2020-01-01 16:55:00,Bujumbura_Rural,Bujumbura_Rural_District_4,714.5464187268894
2020-01-01 13:39:00,Rutana,Rutana_District_1,423.6328044479618
2020-01-01 18:32:00,Kayanza,Kayanza_District_5,557.8862853498804
2020-01-01 03:18:00,Rumonge,Rumonge_District_3,574.1727597911134
2020-01-01 14:59:00,Bubanza,Bubanza_District_2,579.3337320178285
2020-01-01 05:36:00,Cibitoke,Cibitoke_District_2,607.136266602141
2020-01-01 10:00:00,Rumonge,Rumonge_District_4,550.2910062193876
2020-01-01 08:13:00,Ruyigi,Ruyigi_District_1,400.93475371917214
2020-01-01 01:18:00,Cankuzo,Cankuzo_District_3,567.4438236270337
2020-01-01 23:54:00,Kirundo,Kirundo_District_4,569.1216202151743
2020-01-01 04:06:00,Ngozi,Ngozi_District_4,546.3077487238479
2020-01-01 19:54:00,Muramvya,Muramvya_District_3,400.77732966007983
2020-01-01 19:47:00,Muramvya,Muramvya_District_2,570.4274002156396
2020-01-01 17:10:00,Bururi,Bururi_District_4,486.02026048494605
2020-01-01 13:23:00,Kayanza,Kayanza_District_1,605.6896412193258
2020-01-01 20:45:00,Muyinga,Muyinga_District_3,301.5462343697903
2020-01-01 01:03:00,Bujumbura_Rural,Bujumbura_Rural_District_3,413.6943552564429
2020-01-01 20:16:00,Kirundo,Kirundo_District_1,555.8661015766705
2020-01-01 09:24:00,Muyinga,Muyinga_District_1,452.31141816878704
2020-01-01 04:53:00,Bujumbura,Bujumbura_District_5,489.37128347654465
2020-01-01 21:34:00,Kayanza,Kayanza_District_3,471.5981112484236
2020-01-01 10:26:00,Rumonge,Rumonge_District_1,412.7709046869385
2020-01-01 17:03:00,Makamba,Makamba_District_3,492.78398267057514
2020-01-01 10:22:00,Kayanza,Kayanza_District_1,530.756362746768
2020-01-01 18:03:00,Makamba,Makamba_District_2,431.00973397892045
2020-01-01 14:24:00,Kayanza,Kayanza_District_2,467.2018640234586
2020-01-01 21:32:00,Mwaro,Mwaro_District_2,524.5116388845264
2020-01-01 10:00:00,Kayanza,Kayanza_District_2,534.7962715670626
2020-01-01 08:38:00,Karusi,Karusi_District_2,591.199965198977
2020-01-01 14:53:00,Muramvya,Muramvya_District_3,575.309992353458
2020-01-01 11:18:00,Kirundo,Kirundo_District_2,455.66481150319714
